,date,sample_size,positive_cases,male,female,recoveries,deaths,nairobi,mombasa,vihiga,kiambu,kisii,bungoma,nyamira,kakamega,kisumu,busia,kirinyaga,murang'a,bomet,migori,trans-nzoia,siaya,uasin_gishu,kericho,homa_bay,nyeri,nandi,nakuru,machakos,embu,meru,nyandarua,tharaka-nithi,elgeyo-marakwet,makueni,kilifi,kwale,west_pokot,narok,baringo,laikipia,kajiado,kitui,mandera,lamu,taitaâ€“taveta,garissa,samburu,wajir,turkana,isiolo,tana_river,marsabit,deaths,month,year
103,2020-06-23,4171,155.0,120.0,35.0,102.0,3.0,104.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,June,2020
104,2020-06-24,4859,254.0,186.0,68.0,41.0,2.0,127.0,36.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,3.0,0.0,29.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,June,2020
105,2020-06-25,3918,178.0,123.0,55.0,34.0,2.0,100.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,June,2020
106,2020-06-26,3090,149.0,94.0,55.0,48.0,5.0,73.0,20.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,June,2020
107,2020-06-27,4074,278.0,181.0,97.0,31.0,4.0,171.0,37.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,3.0,2.0,1.0,9.0,2.0,0.0,0.0,2.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,June,2020
108,2020-06-28,2718,259.0,159.0,100.0,35.0,2.0,127.0,39.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,June,2020
109,2020-06-29,2221,120.0,84.0,36.0,42.0,1.0,67.0,17.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,June,2020
110,2020-06-30,2419,176.0,100.0,76.0,26.0,4.0,99.0,20.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,June,2020
111,2020-07-01,3519,307.0,215.0,92.0,50.0,1.0,154.0,38.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,20.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,July,2020
112,2020-07-02,2704,268.0,160.0,108.0,20.0,3.0,175.0,28.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,July,2020
113,2020-07-03,4147,247.0,164.0,83.0,39.0,2.0,153.0,35.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,July,2020
114,2020-07-04,4829,389.0,266.0,123.0,88.0,5.0,248.0,23.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,July,2020
115,2020-07-05,4228,309.0,217.0,92.0,51.0,1.0,193.0,18.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,9.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,0.0,0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,July,2020
116,2020-07-06,2131,181.0,123.0,58.0,127.0,4.0,134.0,9.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,July,2020
117,2020-07-07,2061,183.0,123.0,60.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,July,2020
118,2020-07-08,3053,278.0,194.0,84.0,89.0,2.0,131.0,5.0,7.0,32.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,July,2020
119,2020-07-09,3803,447.0,280.0,167.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,July,2020
120,2020-07-10,6979,473.0,324.0,149.0,76.0,8.0,315.0,41.0,0.0,25.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,8.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,July,2020
121,2020-07-11,1403,278.0,116.0,162.0,99.0,3.0,162.0,2.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,16.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,July,2020
122,2020-07-12,7050,379.0,253.0,126.0,49.0,1.0,209.0,16.0,0.0,49.0,0.0,0.0,1.0,0.0,2.0,38.0,0.0,0.0,0.0,19.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,July,2020
123,2020-07-13,1205,189.0,106.0,83.0,65.0,12.0,147.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,July,2020
124,2020-07-14,4992,497.0,318.0,179.0,71.0,5.0,292.0,28.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,1.0,5.0,30.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,July,2020
125,2020-07-15,4261,461.0,369.0,92.0,51.0,7.0,248.0,1.0,0.0,20.0,3.0,0.0,0.0,3.0,2.0,12.0,0.0,0.0,1.0,14.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,11.0,97.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,July,2020
126,2020-07-16,3895,421.0,297.0,124.0,570.0,8.0,246.0,15.0,0.0,38.0,0.0,0.0,1.0,0.0,2.0,32.0,0.0,0.0,2.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,July,2020
127,2020-07-17,3545,389.0,259.0,130.0,345.0,5.0,270.0,11.0,0.0,26.0,0.0,1.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,0.0,1.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,July,2020
128,2020-07-18,4522,688.0,425.0,263.0,457.0,3.0,537.0,18.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,July,2020
129,2020-07-19,5724,603.0,361.0,242.0,682.0,9.0,441.0,22.0,0.0,44.0,6.0,2.0,0.0,1.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,17.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,10.0,1.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,July,2020
130,2020-07-20,2474,418.0,263.0,155.0,494.0,4.0,292.0,6.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,28.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,July,2020
131,2020-07-21,3637,397.0,236.0,161.0,642.0,12.0,239.0,12.0,0.0,33.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,5.0,0.0,17.0,0.0,12.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,July,2020
132,2020-07-22,4275,637.0,361.0,276.0,499.0,10.0,342.0,17.0,1.0,51.0,3.0,0.0,0.0,1.0,1.0,10.0,1.0,9.0,5.0,0.0,0.0,0.0,6.0,3.0,1.0,13.0,0.0,22.0,85.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,57.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,July,2020
133,2020-07-23,6754,796.0,503.0,293.0,378.0,3.0,539.0,4.0,0.0,63.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,26.0,1.0,2.0,11.0,15.0,0.0,1.0,0.0,7.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,July,2020
134,2020-07-24,5075,667.0,393.0,274.0,311.0,11.0,387.0,26.0,1.0,40.0,0.0,1.0,1.0,0.0,4.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,15.0,47.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,79.0,0.0,0.0,2.0,0.0,11.0,0.0,5.0,6.0,0.0,0.0,0.0,11.0,July,2020
135,2020-07-25,2052,375.0,229.0,146.0,128.0,4.0,240.0,3.0,1.0,31.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,16.0,2.0,1.0,3.0,0.0,0.0,5.0,0.0,14.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,July,2020
136,2020-07-26,8261,892.0,565.0,327.0,6.0,2.0,466.0,48.0,0.0,91.0,1.0,2.0,0.0,2.0,14.0,21.0,0.0,5.0,8.0,0.0,1.0,0.0,15.0,7.0,0.0,2.0,0.0,12.0,56.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,96.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,July,2020
137,2020-07-27,3197,440.0,286.0,154.0,90.0,5.0,326.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,July,2020
138,2020-07-28,4888,606.0,409.0,197.0,75.0,14.0,448.0,7.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,9.0,0.0,2.0,2.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,July,2020
139,2020-07-29,5259,544.0,340.0,204.0,113.0,12.0,326.0,15.0,1.0,51.0,7.0,2.0,1.0,1.0,4.0,19.0,0.0,9.0,0.0,9.0,1.0,0.0,9.0,1.0,1.0,5.0,0.0,20.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,July,2020
140,2020-07-30,5521,788.0,475.0,313.0,100.0,14.0,487.0,25.0,0.0,86.0,0.0,0.0,0.0,0.0,8.0,20.0,2.0,3.0,9.0,0.0,2.0,8.0,5.0,8.0,1.0,4.0,3.0,34.0,21.0,0.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,14.0,5.0,0.0,26.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,July,2020
141,2020-07-31,8679,723.0,450.0,273.0,44.0,16.0,436.0,48.0,2.0,45.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,7.0,5.0,0.0,0.0,3.0,10.0,7.0,0.0,3.0,0.0,83.0,9.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,12.0,2.0,2.0,1.0,16.0,July,2020
142,2020-08-01,6371,727.0,465.0,262.0,254.0,23.0,470.0,16.0,2.0,64.0,1.0,1.0,0.0,0.0,9.0,13.0,20.0,9.0,2.0,15.0,1.0,7.0,5.0,0.0,2.0,7.0,4.0,9.0,12.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,23.0,August,2020
143,2020-08-02,5393,690.0,492.0,198.0,58.0,5.0,535.0,1.0,0.0,56.0,0.0,1.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,August,2020
144,2020-08-03,2653,544.0,315.0,229.0,263.0,13.0,412.0,9.0,0.0,27.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,8.0,17.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,August,2020
145,2020-08-04,4547,0.0,0.0,0.0,587.0,6.0,373.0,9.0,0.0,35.0,0.0,1.0,0.0,12.0,2.0,20.0,0.0,5.0,0.0,25.0,0.0,1.0,11.0,5.0,0.0,2.0,0.0,15.0,10.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,20.0,0.0,16.0,16.0,1.0,0.0,0.0,3.0,0.0,8.0,0.0,7.0,1.0,0.0,0.0,6.0,August,2020
146,2020-08-05,6200,671.0,413.0,258.0,603.0,3.0,376.0,6.0,2.0,112.0,5.0,0.0,1.0,1.0,16.0,15.0,0.0,2.0,9.0,0.0,2.0,0.0,15.0,9.0,0.0,13.0,5.0,10.0,20.0,5.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,August,2020
147,2020-08-06,6195,538.0,333.0,205.0,514.0,8.0,277.0,7.0,0.0,72.0,3.0,0.0,0.0,0.0,1.0,8.0,0.0,15.0,6.0,7.0,3.0,0.0,2.0,1.0,0.0,20.0,0.0,25.0,9.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,6.0,55.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,August,2020
148,2020-08-07,6814,727.0,539.0,188.0,674.0,14.0,393.0,9.0,0.0,53.0,5.0,0.0,0.0,2.0,5.0,20.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,38.0,0.0,4.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,14.0,0.0,9.0,108.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,August,2020
149,2020-08-08,7175,699.0,427.0,272.0,781.0,5.0,414.0,9.0,0.0,54.0,5.0,7.0,0.0,0.0,2.0,9.0,0.0,2.0,3.0,3.0,1.0,1.0,15.0,6.0,4.0,0.0,3.0,21.0,36.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,81.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,August,2020
150,2020-08-09,4420,599.0,373.0,226.0,1062.0,2.0,318.0,28.0,0.0,70.0,9.0,0.0,1.0,6.0,4.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,14.0,0.0,3.0,1.0,39.0,38.0,0.0,2.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,2.0,August,2020
151,2020-08-10,4603,492.0,331.0,161.0,534.0,3.0,357.0,3.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,August,2020
152,2020-08-11,4171,497.0,312.0,185.0,372.0,15.0,236.0,19.0,0.0,45.0,3.0,0.0,5.0,2.0,17.0,8.0,3.0,11.0,7.0,0.0,17.0,0.0,5.0,5.0,0.0,8.0,11.0,2.0,19.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,0.0,18.0,26.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,15.0,August,2020
